,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
852,1769,0.054119,0.045,0.001992,0.878303,-0.477004,-0.032408,0.432095,0.762945,0.480841,-0.204637,-0.436327,0.876208,-0.013465,-0.00362,-0.001623,-0.007222,0.052059,-0.086443,-0.949822,0.085698,0.044414,-0.048456,0.910173,-0.403616,0.093156,0.279304,0.764067,0.58154,-0.305896,-0.503284,0.808165,0.013276,-0.007006,-0.006091,0.001771,-0.109709,0.185429,-1.059938,0
853,1770,0.053664,0.044887,0.001945,0.87955,-0.474621,-0.033537,0.4309,0.76467,0.479171,-0.201781,-0.435906,0.87708,-0.006713,-0.002213,-0.001134,-0.010359,0.03167,-0.05469,-0.96011,0.086221,0.044175,-0.048744,0.914426,-0.393697,0.09395,0.270923,0.767809,0.580577,-0.300707,-0.505442,0.808766,0.013169,-0.002465,-0.011061,0.034828,-0.014166,0.029691,-1.061571,0
854,1771,0.053325,0.044806,0.001905,0.880252,-0.473278,-0.034113,0.429812,0.764819,0.47991,-0.201041,-0.437104,0.876653,-0.006723,-0.00216,-0.001101,-0.014885,0.113276,-0.201657,-0.964355,0.086661,0.043943,-0.049078,0.916302,-0.389109,0.094775,0.266734,0.769471,0.580315,-0.298733,-0.506465,0.808858,0.006378,-0.002817,-0.011186,0.035964,0.000386,0.00045,-1.060265,0
855,1772,0.053123,0.044737,0.001862,0.880851,-0.471887,-0.037734,0.429911,0.764028,0.481078,-0.198185,-0.43998,0.875864,0.000064,-0.001101,-0.000886,0.001085,0.004716,-0.001996,-0.964192,0.086987,0.043712,-0.04948,0.920657,-0.37907,0.093246,0.259964,0.773551,0.577959,-0.291217,-0.507862,0.81072,0.006452,-0.010125,-0.008571,0.001888,-0.075608,0.123063,-1.060918,0
856,1773,0.053089,0.04471,0.001844,0.881105,-0.471478,-0.036898,0.429176,0.764396,0.48115,-0.198647,-0.43978,0.875861,0.000057,-0.000988,-0.000797,0.000171,0.001059,-0.000104,-0.963866,0.087107,0.043603,-0.049711,0.922403,-0.374276,0.095331,0.254941,0.775438,0.577667,-0.29013,-0.508539,0.810686,0.006366,-0.004432,-0.012594,0.221928,-1.045002,-1.210503,-1.062714,0
857,1774,0.053112,0.044652,0.001775,0.881644,-0.470599,-0.035198,0.42765,0.765185,0.481254,-0.199545,-0.439347,0.875873,0.000165,-0.002845,-0.002313,-0.014537,0.111669,-0.197733,-0.958804,0.087277,0.043408,-0.050206,0.924706,-0.368788,0.094404,0.251514,0.77802,0.575694,-0.285757,-0.508605,0.812196,0.006352,-0.005002,-0.013128,0.034451,0.003084,-0.000485,-1.066306,0
858,1775,0.053201,0.04459,0.001626,0.882402,-0.469353,-0.03277,0.425529,0.766416,0.481176,-0.200726,-0.438535,0.87601,0.007065,-0.00345,-0.003457,0.000144,-0.001,0.004365,-0.943944,0.087369,0.043247,-0.050784,0.931005,-0.352877,0.09331,0.240089,0.784591,0.571641,-0.274929,-0.509798,0.81518,0.00621,-0.00042,-0.018109,0.068689,-0.009118,0.018611,-1.071532,0
859,1776,0.05326,0.044575,0.001503,0.882239,-0.469776,-0.031028,0.424607,0.76548,0.483475,-0.203374,-0.439716,0.874807,0.007108,-0.004097,-0.003993,-0.027535,0.016498,0.024649,-0.923696,0.087379,0.043166,-0.051077,0.936878,-0.337202,0.09248,0.228404,0.790464,0.568328,-0.264743,-0.511331,0.817587,-0.000543,-0.006736,-0.014483,0.221899,-1.006776,-1.26895,-1.072675,0
860,1777,0.053422,0.044599,0.001083,0.880695,-0.473063,-0.024201,0.42269,0.761804,0.490902,-0.213791,-0.442565,0.870877,0.006218,0.002849,-0.015712,-0.135063,0.42897,-0.195649,-0.88173,0.08734,0.042985,-0.051719,0.948605,-0.303473,0.089731,0.203316,0.80172,0.562056,-0.242507,-0.514925,0.822217,-0.000701,-0.001525,-0.018954,-0.302364,-0.434378,-0.007151,-1.071532,0
861,1778,0.053654,0.044672,0.000334,0.87437,-0.485255,-0.001943,0.418205,0.751513,0.510227,-0.24613,-0.44694,0.860037,0.006014,0.002563,-0.024733,-0.674849,0.266933,0.391126,-0.765794,0.087196,0.042833,-0.052396,0.967283,-0.241965,0.076256,0.162259,0.821109,0.547222,-0.195023,-0.516946,0.833506,-0.007576,-0.000968,-0.01835,0.279265,-0.909477,-1.424557,-1.070225,0
862,1779,0.053819,0.0447,-0.000185,0.865052,-0.501413,0.016422,0.419029,0.740145,0.525927,-0.275862,-0.448073,0.85037,0.013107,-0.000411,-0.027934,-0.850866,1.095947,0.069429,-0.63957,0.087095,0.042796,-0.052732,0.976149,-0.208295,0.061191,0.144152,0.832636,0.53473,-0.162331,-0.513156,0.842804,-0.007561,-0.000078,-0.017617,0.696248,-1.526247,-0.977417,-1.065163,0
863,1780,0.054237,0.044686,-0.001499,0.827945,-0.558176,0.054258,0.432806,0.697499,0.571115,-0.356628,-0.449369,0.819074,0.013008,-0.00187,-0.038167,-1.1797,1.89279,2.021968,-0.37553,0.086777,0.042701,-0.053319,0.984491,-0.170433,0.04157,0.124393,0.845287,0.51963,-0.123701,-0.5064,0.853379,-0.007564,0.000662,-0.017047,0.013653,0.089406,-0.25521,-1.066306,0
864,1781,0.054773,0.044527,-0.003139,0.769682,-0.631518,0.093668,0.446989,0.637811,0.627213,-0.455839,-0.440886,0.773194,0.013039,-0.00322,-0.048701,-1.321861,3.703008,0.422331,-0.178601,0.086298,0.042604,-0.053886,0.989802,-0.139535,0.028643,0.105256,0.85194,0.51295,-0.095977,-0.504704,0.85794,-0.007574,0.001064,-0.016761,1.179107,-1.980838,1.165503,-1.057162,0
865,1782,0.055429,0.044178,-0.005106,0.683505,-0.719337,0.123993,0.471952,0.565088,0.676709,-0.556849,-0.404016,0.725733,0.013584,-0.008787,-0.054426,-1.484545,1.155855,0.472698,-0.053847,0.085781,0.042617,-0.054459,0.99487,-0.100966,0.006054,0.084448,0.862066,0.49971,-0.055673,-0.496636,0.866171,-0.014461,0.002718,-0.015155,0.073335,0.036949,-0.11009,-1.053733,0
866,1783,0.055791,0.043997,-0.006169,0.638393,-0.757512,0.136488,0.482162,0.531786,0.69622,-0.599978,-0.378653,0.704732,0.02064,-0.008159,-0.055062,-1.267215,1.176744,0.469128,-0.006003,0.085526,0.042635,-0.054725,0.996792,-0.07982,-0.005698,0.07217,0.865915,0.494956,-0.034573,-0.49378,0.868898,-0.014366,-0.002603,-0.010902,0.012973,0.114439,-0.303665,-1.057816,0
867,1784,0.056545,0.043783,-0.008282,0.564387,-0.810255,0.157964,0.489023,0.482323,0.726786,-0.665073,-0.332941,0.668451,0.020537,-0.003857,-0.052001,-0.755874,0.615308,-0.037814,0.070907,0.085032,0.042708,-0.055248,0.998442,-0.051714,-0.020949,0.055297,0.867022,0.49519,-0.007445,-0.495577,0.868531,-0.007344,0.004379,-0.013859,2.063967,-5.002096,-3.397447,-1.047038,0
868,1785,0.05732,0.043696,-0.010213,0.487834,-0.856133,0.170447,0.498025,0.433323,0.751133,-0.716929,-0.281542,0.637766,0.021001,-0.00502,-0.044523,-1.065134,0.695027,0.032102,0.141449,0.084591,0.04287,-0.055748,0.999183,-0.017986,-0.036168,0.033495,0.869366,0.49303,0.022576,-0.493839,0.869259,-0.007233,0.005597,-0.012788,1.056236,-3.068476,-4.703985,-1.041649,0
869,1786,0.057709,0.04361,-0.011048,0.442952,-0.879007,0.176464,0.502528,0.406426,0.763074,-0.742467,-0.249327,0.621753,0.021534,-0.008142,-0.038427,-0.537362,1.778673,1.148336,0.180148,0.084405,0.042978,-0.055992,0.999042,0.002817,-0.043659,0.018954,0.871544,0.48995,0.039431,-0.490308,0.870656,-0.014185,0.005523,-0.012676,0.975311,-3.123754,-4.776094,-1.041323,0
870,1787,0.058499,0.04337,-0.012378,0.349465,-0.9203,0.17584,0.510671,0.344434,0.787769,-0.78555,-0.185502,0.590338,0.021691,-0.006198,-0.027566,-0.431448,1.802832,1.108722,0.240076,0.084061,0.043157,-0.056447,0.997573,0.03815,-0.058239,-0.005248,0.875331,0.483494,0.069424,-0.482015,0.873407,-0.007393,0.005977,-0.012559,-0.335749,-0.338495,-0.219293,-1.044752,0
871,1788,0.059294,0.043174,-0.013172,0.271935,-0.948304,0.163613,0.513159,0.286729,0.808983,-0.814075,-0.136031,0.564603,0.021542,-0.002014,-0.014125,-0.376084,-0.31183,0.991028,0.275183,0.083718,0.043177,-0.056767,0.996723,0.053852,-0.060341,-0.018001,0.875087,0.483628,0.078848,-0.480958,0.87319,-0.007332,0.000367,-0.008573,-0.43822,-0.490879,-0.073252,-1.041323,0
872,1789,0.060103,0.043138,-0.013435,0.226483,-0.961634,0.154802,0.508672,0.252313,0.823158,-0.830636,-0.107688,0.546301,0.014196,0.001605,-0.000167,-0.272003,0.193415,-0.018204,0.303106,0.083377,0.043042,-0.056977,0.995817,0.066018,-0.063151,-0.027454,0.875534,0.482374,0.087137,-0.478623,0.873685,-0.007283,-0.005181,-0.004532,-0.000659,0.035252,-0.049453,-1.040506,0
873,1790,0.060461,0.043214,-0.013404,0.202824,-0.967147,0.153253,0.511125,0.238058,0.82588,-0.835232,-0.089177,0.542617,0.021099,0.006272,0.003343,0.804859,4.615597,3.170299,0.316496,0.083204,0.042939,-0.057046,0.99522,0.070671,-0.067383,-0.029728,0.876599,0.480302,0.093011,-0.476003,0.87451,-0.007248,-0.004438,-0.003865,-0.005042,0.037796,-0.052085,-1.039527,0
874,1791,0.061052,0.043543,-0.013155,0.16546,-0.975126,0.14748,0.519809,0.213312,0.827221,-0.838105,-0.060211,0.542174,0.020304,0.01136,0.00864,0.187523,-1.4621,2.284067,0.339193,0.082829,0.042674,-0.057114,0.994109,0.081045,-0.071962,-0.036962,0.877669,0.47784,0.101885,-0.472365,0.875494,-0.007156,-0.009121,0.000972,-0.034061,-0.075716,0.121595,-1.039527,0
875,1792,0.061468,0.044024,-0.012739,0.136917,-0.980084,0.143834,0.52723,0.195027,0.827038,-0.838619,-0.037402,0.543432,0.012808,0.013792,0.011796,0.021323,0.148091,0.036045,0.347521,0.082433,0.042439,-0.057162,0.993292,0.086286,-0.076965,-0.039521,0.878925,0.475319,0.10866,-0.469089,0.87644,-0.007226,-0.00347,-0.003012,-0.003789,0.0335,-0.052502,-1.041976,0
876,1793,0.061613,0.044272,-0.012488,0.119563,-0.982324,0.144026,0.530881,0.185842,0.826817,-0.838969,-0.022396,0.543717,0.005643,0.013668,0.012496,-0.006587,0.039083,-0.070483,0.352093,0.082245,0.04234,-0.057194,0.993136,0.08617,-0.079078,-0.038527,0.879439,0.474449,0.110428,-0.468146,0.876723,-0.007247,-0.003667,-0.003199,-0.003898,0.035196,-0.053996,-1.037894,0
877,1794,0.061784,0.044723,-0.011943,0.0732,-0.986799,0.144462,0.539644,0.161004,0.826354,-0.838704,0.017469,0.544306,-0.00062,0.006217,0.01545,-0.044669,0.089219,-0.136063,0.371198,0.081885,0.042181,-0.05727,0.992133,0.093685,-0.083033,-0.043308,0.879189,0.4745,0.117455,-0.467171,0.87633,-0.007179,-0.002516,-0.002151,0.113253,-0.283385,0.290653,-1.03871,0
878,1795,0.061837,0.044991,-0.011426,0.021439,-0.988999,0.146354,0.547546,0.134097,0.82596,-0.8365,0.062428,0.544398,-0.000327,0.003618,0.012837,0.257261,1.363757,0.914811,0.393079,0.081531,0.042082,-0.05736,0.990911,0.105147,-0.083896,-0.05333,0.879663,0.472597,0.123492,-0.463828,0.877275,-0.014208,-0.002639,-0.00213,0.001015,-0.061314,0.08515,-1.03969,0
879,1796,0.061841,0.045073,-0.011019,-0.001632,-0.989097,0.147253,0.549983,0.122095,0.826202,-0.835173,0.082335,0.543787,0.000036,0.000364,0.009673,0.258277,1.36556,0.913956,0.40157,0.081178,0.041997,-0.057424,0.989718,0.112168,-0.088738,-0.057305,0.879454,0.47252,0.131043,-0.462577,0.87684,-0.007165,-0.002056,-0.001745,0.004791,0.026422,-0.068333,-1.035934,0
880,1797,0.061851,0.045083,-0.010864,-0.007888,-0.989497,0.144333,0.550563,0.116193,0.826667,-0.834755,0.085985,0.543864,-0.000471,0.004117,0.003937,0.001344,-0.017841,0.02026,0.40255,0.081002,0.041951,-0.057442,0.989708,0.112153,-0.088864,-0.057248,0.879512,0.472418,0.13114,-0.46247,0.876882,-0.007142,-0.007655,0.002271,-0.02752,-0.060155,0.095873,-1.036914,0
881,1798,0.061896,0.045036,-0.010669,-0.029302,-0.989032,0.14476,0.555938,0.104232,0.824663,-0.830707,0.104642,0.546786,0.00758,-0.003726,0.004941,0.64003,-0.211377,-0.171787,0.400264,0.080677,0.041893,-0.057483,0.989684,0.112013,-0.089314,-0.05692,0.879559,0.472371,0.131469,-0.462415,0.876862,-0.014071,-0.000507,-0.000188,-0.001961,0.03004,-0.058108,-1.035935,0
882,1799,0.061973,0.044887,-0.01058,-0.059082,-0.987593,0.145492,0.564892,0.08709,0.820555,-0.823046,0.130668,0.552738,0.000177,-0.000822,-0.001113,1.154121,4.474739,2.918718,0.394712,0.080412,0.041868,-0.057493,0.989306,0.113574,-0.091503,-0.057016,0.878619,0.474106,0.134243,-0.463819,0.8757,-0.007016,0.000038,0.000177,0.009478,-0.089304,0.13746,-1.036914,0
883,1800,0.062023,0.044779,-0.010547,-0.07482,-0.986456,0.145961,0.569005,0.077971,0.818629,-0.818923,0.144302,0.555464,0.000985,-0.007364,0.001979,0.884828,4.5598,2.948485,0.389813,0.080297,0.041873,-0.05748,0.98929,0.11334,-0.091965,-0.056601,0.878681,0.47404,0.134535,-0.463758,0.875686,-0.006936,0.001024,0.001087,0.004526,-0.091906,0.138475,-1.037894,0
884,1801,0.062121,0.044501,-0.010505,-0.112951,-0.982646,0.147132,0.577889,0.055488,0.814226,-0.808261,0.176994,0.561593,0.001046,-0.008663,0.00107,0.530807,1.296221,0.782572,0.379526,0.080116,0.041889,-0.057426,0.989251,0.112799,-0.093039,-0.055615,0.878744,0.47404,0.135229,-0.463771,0.875573,-0.006918,0.001234,0.001278,-0.001013,0.015099,-0.028902,-1.03871,0
885,1802,0.062253,0.044152,-0.010485,-0.14227,-0.97867,0.148199,0.58591,0.03741,0.809511,-0.797789,0.202,0.56809,0.00829,-0.00918,-0.000613,1.18444,4.418559,2.967742,0.373811,0.079957,0.041918,-0.057361,0.98921,0.112244,-0.094142,-0.054602,0.878808,0.474041,0.135941,-0.463786,0.875455,-0.006928,0.001093,0.001143,-0.001009,0.014947,-0.029103,-1.038384,0
886,1803,0.062418,0.043675,-0.010498,-0.185485,-0.971102,0.150186,0.593993,0.010949,0.804394,-0.782793,0.238412,0.574798,0.008507,-0.011531,-0.002538,0.019876,-0.127081,0.129299,0.372831,0.079825,0.041949,-0.057296,0.989066,0.113954,-0.093606,-0.055915,0.87713,0.476986,0.136459,-0.466537,0.873911,-0.006877,0.00167,0.001672,-0.088794,-0.078407,-0.087718,-1.038547,0
887,1804,0.062505,0.043393,-0.01053,-0.194099,-0.969275,0.151099,0.598171,0.005137,0.801351,-0.777506,0.245924,0.578795,0.001567,-0.013211,-0.003314,-0.002964,0.00375,-0.094957,0.371198,0.079774,0.041966,-0.057265,0.989011,0.114169,-0.093922,-0.055948,0.877098,0.47704,0.136843,-0.466544,0.873847,0.000084,0.001028,0.000953,0.009523,0.004885,-0.002073,-1.039037,0
888,1805,0.062637,0.042828,-0.010617,-0.198367,-0.966741,0.161433,0.609319,0.007376,0.79289,-0.767711,0.255648,0.587591,0.00152,-0.012736,-0.002903,0.177216,-0.031686,-0.181691,0.356339,0.079689,0.041991,-0.057206,0.988991,0.113761,-0.094623,-0.055261,0.877169,0.47699,0.137263,-0.46651,0.8738,0.000123,0.001456,0.001346,0.005554,-0.122674,0.192001,-1.0392,0
889,1806,0.062709,0.042451,-0.010774,-0.198237,-0.966655,0.162104,0.617892,0.005136,0.786245,-0.760861,0.256026,0.59627,0.008343,-0.009593,-0.000763,-0.060509,-0.00363,-0.022565,0.327273,0.079619,0.042029,-0.057149,0.988944,0.113018,-0.09599,-0.053968,0.877296,0.476904,0.13811,-0.466451,0.873697,0.000076,0.000911,0.000843,-0.000011,0.000212,0.000358,-1.039364,0
890,1807,0.062728,0.042378,-0.01084,-0.196944,-0.966966,0.161827,0.619772,0.005104,0.784765,-0.759667,0.25485,0.598294,0.000295,-0.002579,-0.002516,-0.032534,0.000759,0.001379,0.315679,0.079595,0.042049,-0.05713,0.989117,0.113118,-0.094079,-0.054798,0.876671,0.477958,0.136542,-0.467601,0.873329,0.000073,0.000874,0.000808,0.0009,-0.001702,0.001438,-1.039527,0
891,1808,0.062733,0.042377,-0.010876,-0.195704,-0.967207,0.161891,0.621725,0.005296,0.783217,-0.758391,0.25393,0.600301,-0.000179,0.001587,0.001549,-0.003705,-0.013171,0.026048,0.30278,0.079518,0.042075,-0.057098,0.989079,0.112591,-0.095104,-0.053859,0.876781,0.477863,0.137189,-0.467522,0.87327,0.000021,0.000273,0.000254,0.000004,0.000088,0.000223,-1.039527,0
892,1809,0.06273,0.042503,-0.010784,-0.197118,-0.966892,0.162055,0.619365,0.005315,0.785084,-0.759954,0.255126,0.597812,-0.00044,0.003857,0.003756,0.01078,-0.008525,0.029257,0.302126,0.07942,0.042085,-0.057073,0.989031,0.111948,-0.096347,-0.052713,0.8769,0.477772,0.137973,-0.467453,0.873183,-0.006958,0.000604,0.00068,-0.000971,0.014789,-0.02941,-1.0392,0
893,1810,0.062742,0.042579,-0.010705,-0.197148,-0.966911,0.161909,0.619525,0.005124,0.784959,-0.759816,0.25506,0.598015,-0.000488,0.00426,0.004143,0.009011,-0.015329,0.02414,0.305719,0.079362,0.042079,-0.057063,0.988996,0.111465,-0.097267,-0.051858,0.876982,0.477715,0.13855,-0.467415,0.873113,-0.000003,-0.000036,-0.000031,0.004666,-0.107416,0.167407,-1.039364,0
894,1811,0.062801,0.042768,-0.010539,-0.19852,-0.966649,0.161796,0.61717,0.004948,0.786813,-0.761373,0.256055,0.595605,0.006555,0.005296,0.004252,-0.021207,-0.011397,0.06863,0.317149,0.079246,0.042064,-0.057061,0.988937,0.110734,-0.098689,-0.050552,0.87712,0.477602,0.139449,-0.46733,0.873015,-0.007001,0.000114,0.000226,-0.000984,0.014753,-0.029474,-1.040343,0
895,1812,0.062886,0.042962,-0.010364,-0.198578,-0.966625,0.161869,0.617403,0.004891,0.786631,-0.761169,0.256146,0.595826,-0.000522,0.004495,0.004339,0.003453,-0.015197,0.024341,0.331519,0.079167,0.042055,-0.057061,0.988892,0.110188,-0.099747,-0.049581,0.877228,0.477505,0.140116,-0.467256,0.872948,-0.007044,-0.000364,-0.000213,-0.001639,0.030327,-0.053747,-1.038384,0
896,1813,0.062994,0.043142,-0.010213,-0.198606,-0.966602,0.161971,0.617437,0.004946,0.786604,-0.761134,0.256232,0.595834,-0.000425,0.003635,0.003498,-0.011712,0.088647,-0.144632,0.338703,0.079124,0.042051,-0.057065,0.988835,0.109452,-0.10111,-0.048307,0.877387,0.477344,0.14096,-0.467131,0.872879,-0.000059,-0.000668,-0.000613,-0.000664,0.015584,-0.024198,-1.038384,0
897,1814,0.063049,0.043222,-0.010145,-0.198633,-0.966604,0.161927,0.617428,0.004896,0.786611,-0.761135,0.256224,0.595837,-0.000428,0.003631,0.003489,0.002024,-0.015042,0.024527,0.340336,0.079118,0.042042,-0.057066,0.988805,0.109049,-0.101837,-0.047614,0.87746,0.477279,0.141405,-0.467087,0.87283,-0.000033,-0.000378,-0.000348,0.000027,0.000027,0.00003,-1.037567,0
898,1815,0.063137,0.043383,-0.010003,-0.198669,-0.966599,0.161911,0.61742,0.004862,0.786618,-0.761131,0.256244,0.595832,-0.000425,0.003594,0.003442,0.001958,-0.01501,0.024493,0.33903,0.079118,0.042032,-0.057074,0.988067,0.113939,-0.103633,-0.051282,0.877841,0.476198,0.145231,-0.465201,0.873209,-0.000051,-0.000558,-0.000516,-0.000318,0.00015,0.00008,-1.038547,0
899,1816,0.063198,0.043552,-0.009844,-0.198727,-0.966634,0.161634,0.617362,0.004619,0.786665,-0.761164,0.256119,0.595845,0.006521,0.00518,0.004078,0.004088,-0.030235,0.053775,0.335275,0.079127,0.042018,-0.057088,0.988021,0.113293,-0.104768,-0.050194,0.877979,0.476059,0.145919,-0.465098,0.873149,-0.000025,-0.000273,-0.000253,-0.000008,0.000058,0.000102,-1.038874,0
900,1817,0.063208,0.043644,-0.00976,-0.198729,-0.966626,0.161675,0.617366,0.00465,0.786661,-0.761159,0.256146,0.595838,-0.000533,0.004478,0.00427,0.001945,-0.014995,0.024488,0.333805,0.079126,0.042007,-0.057104,0.988003,0.113046,-0.10521,-0.049779,0.878045,0.475981,0.146187,-0.465033,0.873139,-0.000078,-0.000874,-0.000804,-0.000011,0.000029,0.000096,-1.039527,0
901,1818,0.063218,0.043828,-0.009581,-0.198742,-0.96663,0.161633,0.617339,0.004617,0.786683,-0.761178,0.25613,0.595821,0.00019,-0.001116,0.008272,-0.034397,-0.007202,0.004936,0.332662,0.079123,0.041977,-0.057133,0.987954,0.112411,-0.106341,-0.048703,0.878182,0.475838,0.146877,-0.464928,0.873079,-0.000053,-0.000596,-0.000549,0.004658,-0.107423,0.167354,-1.039853,0
902,1819,0.063209,0.044,-0.009406,-0.198745,-0.966636,0.161599,0.617295,0.004602,0.786717,-0.761213,0.25611,0.595785,-0.000533,0.004472,0.004238,0.001989,-0.015012,0.024508,0.329069,0.079122,0.041963,-0.057145,0.987917,0.111942,-0.107176,-0.047908,0.878283,0.475732,0.147386,-0.46485,0.873035,-0.000024,-0.000292,-0.00027,0.000016,0.00002,0.000039,-1.040343,0
903,1820,0.063193,0.044128,-0.00927,-0.19868,-0.966573,0.162055,0.61731,0.005009,0.786704,-0.761218,0.25634,0.59568,-0.000329,0.002745,0.002592,0.002014,-0.015021,0.024516,0.326293,0.079121,0.041962,-0.057153,0.987877,0.111446,-0.108064,-0.04707,0.878403,0.475596,0.147927,-0.464744,0.873,-0.000014,-0.000171,-0.000157,-0.000008,0.000011,0.000034,-1.04116,0
992,845,0.023457,0.058802,-0.009757,0.754098,-0.161985,0.636471,0.632029,0.442432,-0.636233,-0.178535,0.882051,0.436017,0.000061,0.000548,0.000573,0.000016,-0.000003,-0.000029,-0.772326,0.048069,0.042557,-0.049282,0.107365,0.524057,-0.844888,-0.353497,0.814392,0.460221,0.929253,0.249255,0.27269,-0.007344,0.001284,0.000876,-0.001518,-0.02333,0.034424,0.011085,0
993,846,0.023453,0.058817,-0.009742,0.754126,-0.16193,0.636452,0.631987,0.442444,-0.636266,-0.178564,0.882055,0.435997,0.000034,0.00031,0.000324,0.000009,0.000009,-0.000007,-0.771999,0.048036,0.042571,-0.049284,0.110472,0.523601,-0.84477,-0.348723,0.816355,0.460386,0.930691,0.243731,0.272776,-0.000002,0.000001,0.000012,0.000318,-0.000028,-0.000254,-0.053742,0
994,847,0.023453,0.058808,-0.009743,0.754149,-0.161877,0.636438,0.631947,0.442477,-0.636283,-0.17861,0.882048,0.435992,-0.000071,-0.000629,-0.000657,-0.001502,0.016983,-0.023261,-0.770693,0.048032,0.04258,-0.049283,0.113027,0.520514,-0.846338,-0.343578,0.819725,0.458262,0.932297,0.238988,0.271488,-0.000002,-0.000004,0.000001,0.000202,0.001006,-0.001374,-0.120854,0
995,848,0.023453,0.058805,-0.009746,0.754662,-0.160031,0.636297,0.631431,0.440638,-0.638069,-0.178266,0.883304,0.433582,-0.000001,-0.000013,-0.000012,-0.003477,-0.002261,0.001823,-0.769713,0.048023,0.042597,-0.049288,0.113002,0.520511,-0.846344,-0.343657,0.819703,0.458242,0.932271,0.23907,0.271505,0.000474,0.005525,-0.004129,0.034903,-0.018166,0.015434,-0.144041,0
996,849,0.023447,0.058798,-0.009746,0.754681,-0.160004,0.636281,0.631394,0.440698,-0.638064,-0.178315,0.88328,0.433612,0.000156,-0.005897,0.003606,-0.036209,0.01456,-0.015823,-0.76759,0.047981,0.042639,-0.049314,0.112916,0.520459,-0.846387,-0.343877,0.819663,0.458149,0.9322,0.239321,0.271527,-0.000001,-0.000005,-0.000003,0.000206,-0.000124,-0.00005,-0.179312,0
997,850,0.023448,0.058776,-0.009733,0.754709,-0.15993,0.636267,0.631326,0.440827,-0.638043,-0.178442,0.883229,0.433664,0.000002,0.000003,0.000004,-0.000014,-0.000037,-0.000017,-0.765794,0.04792,0.0427,-0.049343,0.112479,0.518252,-0.847798,-0.337906,0.822313,0.457842,0.934434,0.234978,0.267614,-0.007333,0.001305,0.000896,-0.003623,-0.002437,-0.040656,-0.202173,0
998,851,0.023454,0.058755,-0.009718,0.754655,-0.160025,0.636306,0.631379,0.440921,-0.637925,-0.178477,0.883164,0.43378,0.00005,0.000427,0.000451,0.000008,-0.000026,-0.000051,-0.764651,0.047846,0.042751,-0.049361,0.112464,0.516058,-0.849138,-0.332135,0.824931,0.457356,0.936502,0.230593,0.264176,0.000001,0,0.000002,0.00746,0.009944,0.005525,-0.222421,0
999,852,0.02346,0.05875,-0.009709,0.754647,-0.160034,0.636315,0.631381,0.440965,-0.637893,-0.178508,0.883141,0.433815,0.000029,0.000256,0.000269,-0.000005,0.000001,0.000019,-0.764487,0.047797,0.042773,-0.049364,0.109084,0.514361,-0.850607,-0.330841,0.825714,0.45688,0.93736,0.231578,0.260244,-0.007332,0.00131,0.000897,-0.007597,-0.007026,-0.049511,-0.232545,0
1000,853,0.02346,0.05874,-0.009704,0.754666,-0.159985,0.636303,0.63134,0.44102,-0.637895,-0.178569,0.883122,0.433828,-0.00005,-0.000431,-0.000453,-0.000008,-0.000014,0,-0.763834,0.047716,0.042802,-0.049369,0.115552,0.513464,-0.850294,-0.315475,0.830678,0.458746,0.941871,0.215237,0.257971,-0.000091,-0.000287,-0.000317,-0.416249,0.245966,0.133525,-0.254426,0
1001,854,0.023465,0.058741,-0.009704,0.754646,-0.160024,0.636318,0.63137,0.441011,-0.637871,-0.178549,0.88312,0.433842,0.000021,0.000184,0.000192,0.000002,-0.00001,-0.000027,-0.763508,0.047643,0.042812,-0.049371,0.118308,0.510561,-0.851663,-0.310218,0.833761,0.456735,0.943274,0.210166,0.257026,-0.000031,-0.000097,-0.000101,0.00069,0.002593,-0.003725,-0.280715,0
1002,855,0.023466,0.058751,-0.009694,0.754619,-0.160081,0.636335,0.631411,0.440999,-0.637839,-0.178518,0.883115,0.433864,0.000026,0.000238,0.00025,0.000009,0.000003,-0.000016,-0.763181,0.04762,0.042813,-0.049372,0.12306,0.504401,-0.854655,-0.299554,0.83991,0.452566,0.946109,0.200322,0.254455,0.000003,0.000009,0.000015,0.000506,0.003457,-0.005405,-0.306679,0
1003,856,0.023467,0.058759,-0.009685,0.754593,-0.160138,0.636352,0.631451,0.440988,-0.637807,-0.178487,0.883111,0.433886,0.000048,0.000431,0.000451,0.000003,-0.00002,-0.000044,-0.763018,0.047613,0.042811,-0.049374,0.126045,0.503807,-0.85457,-0.294618,0.841585,0.452696,0.947265,0.194712,0.254508,-0.000004,-0.000016,-0.000012,-0.12831,0.069272,0.035878,-0.318599,0
1004,857,0.023475,0.058779,-0.009665,0.754529,-0.160271,0.636394,0.631548,0.44096,-0.637731,-0.178415,0.8831,0.433937,0.000025,0.000221,0.00023,0.000007,0.000003,-0.00002,-0.762365,0.047623,0.042816,-0.049391,0.125436,0.501433,-0.856055,-0.288189,0.844079,0.45219,0.949321,0.189985,0.250385,-0.000012,-0.000042,-0.000042,0.003911,-0.004066,-0.003038,-0.35142,0
